RDTech DPS3005,RDTech DPS3005,RDTech DPS3005,RDTech DPS3005,RDTech DPS3005,RDTech DPS3005,RDTech DPS3005,RDTech DPS3005,RDTech DPS3005,RDTech DPS3005,RDTech DPS3005,RDTech DPS3005
"","","","","","","","","","","",""
I,I,P,P,V,V,R,R,Wh,Wh,Ah,Ah
Time I [A DC],I [A DC],Time P [W],P [W],Time V [V DC],V [V DC],Time R [Ω],R [Ω],Time Wh [Wh],Wh [Wh],Time Ah [Ah],Ah [Ah]
134.2190,0,134.2190,0,134.2190,0,134.2190,-1.79769e+308,134.2190,0,134.2190,0
134.6090,0,134.6090,0,134.6090,0,134.6090,-1.79769e+308,134.6090,0,134.6090,0
134.9980,0,134.9980,0,134.9980,0,134.9980,-1.79769e+308,134.9980,0,134.9980,0
135.3860,0,135.3860,0,135.3860,0,135.3860,-1.79769e+308,135.3860,0,135.3860,0
135.7760,0,135.7760,0,135.7760,0,135.7760,-1.79769e+308,135.7760,0,135.7760,0
136.1650,0,136.1650,0,136.1650,0,136.1650,-1.79769e+308,136.1650,0,136.1650,0
136.5540,0,136.5540,0,136.5540,0,136.5540,-1.79769e+308,136.5540,0,136.5540,0
136.9430,0,136.9430,0,136.9430,0,136.9430,-1.79769e+308,136.9430,0,136.9430,0
137.3320,0,137.3320,0,137.3320,0,137.3320,-1.79769e+308,137.3320,0,137.3320,0
137.7210,0,137.7210,0,137.7210,0,137.7210,-1.79769e+308,137.7210,0,137.7210,0
138.1110,0,138.1110,0,138.1110,0,138.1110,-1.79769e+308,138.1110,0,138.1110,0
138.5000,0,138.5000,0,138.5000,0,138.5000,-1.79769e+308,138.5000,0,138.5000,0
138.8890,0,138.8890,0,138.8890,0,138.8890,-1.79769e+308,138.8890,0,138.8890,0
139.2780,0,139.2780,0,139.2780,0,139.2780,-1.79769e+308,139.2780,0,139.2780,0
139.6660,0,139.6660,0,139.6660,0,139.6660,-1.79769e+308,139.6660,0,139.6660,0
140.0550,0,140.0550,0,140.0550,0,140.0550,-1.79769e+308,140.0550,0,140.0550,0
140.4450,0,140.4450,0,140.4450,0,140.4450,-1.79769e+308,140.4450,0,140.4450,0
140.8340,0,140.8340,0,140.8340,0,140.8340,-1.79769e+308,140.8340,0,140.8340,0
141.2230,0,141.2230,0,141.2230,0,141.2230,-1.79769e+308,141.2230,0,141.2230,0
141.6120,0,141.6120,0,141.6120,0,141.6120,-1.79769e+308,141.6120,0,141.6120,0
142.0010,0,142.0010,0,142.0010,0,142.0010,-1.79769e+308,142.0010,0,142.0010,0
142.3900,0,142.3900,0,142.3900,0,142.3900,-1.79769e+308,142.3900,0,142.3900,0
142.7790,0,142.7790,0,142.7790,0,142.7790,-1.79769e+308,142.7790,0,142.7790,0
143.1680,0,143.1680,0,143.1680,0,143.1680,-1.79769e+308,143.1680,0,143.1680,0
143.5580,0,143.5580,0,143.5580,0,143.5580,-1.79769e+308,143.5580,0,143.5580,0
143.9470,0,143.9470,0,143.9470,0,143.9470,-1.79769e+308,143.9470,0,143.9470,0
144.3360,0,144.3360,0,144.3360,0,144.3360,-1.79769e+308,144.3360,0,144.3360,0
144.7250,0,144.7250,0,144.7250,0,144.7250,-1.79769e+308,144.7250,0,144.7250,0
145.1140,0,145.1140,0,145.1140,0,145.1140,-1.79769e+308,145.1140,0,145.1140,0
145.5020,0,145.5020,0,145.5020,0,145.5020,-1.79769e+308,145.5020,0,145.5020,0
145.8920,0,145.8920,0,145.8920,0,145.8920,-1.79769e+308,145.8920,0,145.8920,0
146.2810,0,146.2810,0,146.2810,0,146.2810,-1.79769e+308,146.2810,0,146.2810,0
146.6700,0,146.6700,0,146.6700,0,146.6700,-1.79769e+308,146.6700,0,146.6700,0
147.0590,0,147.0590,0,147.0590,0,147.0590,-1.79769e+308,147.0590,0,147.0590,0
147.4480,0,147.4480,0,147.4480,0,147.4480,-1.79769e+308,147.4480,0,147.4480,0
147.8370,0,147.8370,0,147.8370,0,147.8370,-1.79769e+308,147.8370,0,147.8370,0
148.2270,0,148.2270,0,148.2270,0,148.2270,-1.79769e+308,148.2270,0,148.2270,0
148.6160,0,148.6160,0,148.6160,0,148.6160,-1.79769e+308,148.6160,0,148.6160,0
149.0040,0,149.0040,0,149.0040,0,149.0040,-1.79769e+308,149.0040,0,149.0040,0
149.3940,0,149.3940,0,149.3940,0,149.3940,-1.79769e+308,149.3940,0,149.3940,0
149.7830,0,149.7830,0,149.7830,0,149.7830,-1.79769e+308,149.7830,0,149.7830,0
150.1720,0,150.1720,0,150.1720,0,150.1720,-1.79769e+308,150.1720,0,150.1720,0
150.5610,0,150.5610,0,150.5610,0,150.5610,-1.79769e+308,150.5610,0,150.5610,0
150.9500,0,150.9500,0,150.9500,0,150.9500,-1.79769e+308,150.9500,0,150.9500,0
151.3390,0,151.3390,0,151.3390,0,151.3390,-1.79769e+308,151.3390,0,151.3390,0
151.7280,0,151.7280,0,151.7280,0,151.7280,-1.79769e+308,151.7280,0,151.7280,0
152.1170,0,152.1170,0,152.1170,0,152.1170,-1.79769e+308,152.1170,0,152.1170,0
152.5060,0,152.5060,0,152.5060,0,152.5060,-1.79769e+308,152.5060,0,152.5060,0
152.8950,0,152.8950,0,152.8950,0,152.8950,-1.79769e+308,152.8950,0,152.8950,0
153.2840,0,153.2840,0,153.2840,0,153.2840,-1.79769e+308,153.2840,0,153.2840,0
153.6740,0,153.6740,0,153.6740,0,153.6740,-1.79769e+308,153.6740,0,153.6740,0
154.0630,0,154.0630,0,154.0630,0,154.0630,-1.79769e+308,154.0630,0,154.0630,0
154.4520,0,154.4520,0,154.4520,0,154.4520,-1.79769e+308,154.4520,0,154.4520,0
154.8410,0,154.8410,0,154.8410,0,154.8410,-1.79769e+308,154.8410,0,154.8410,0
155.2300,0,155.2300,0,155.2300,0,155.2300,-1.79769e+308,155.2300,0,155.2300,0
155.6190,0,155.6190,0,155.6190,0,155.6190,-1.79769e+308,155.6190,0,155.6190,0
156.0080,0,156.0080,0,156.0080,0,156.0080,-1.79769e+308,156.0080,0,156.0080,0
156.3970,0,156.3970,0,156.3970,0,156.3970,-1.79769e+308,156.3970,0,156.3970,0
156.7870,0,156.7870,0,156.7870,0,156.7870,-1.79769e+308,156.7870,0,156.7870,0
157.1760,0,157.1760,0,157.1760,0,157.1760,-1.79769e+308,157.1760,0,157.1760,0
157.5650,0,157.5650,0,157.5650,0,157.5650,-1.79769e+308,157.5650,0,157.5650,0
157.9530,0,157.9530,0,157.9530,0,157.9530,-1.79769e+308,157.9530,0,157.9530,0
158.3430,0,158.3430,0,158.3430,0,158.3430,-1.79769e+308,158.3430,0,158.3430,0
158.7320,0,158.7320,0,158.7320,0,158.7320,-1.79769e+308,158.7320,0,158.7320,0
159.1200,0,159.1200,0,159.1200,0,159.1200,-1.79769e+308,159.1200,0,159.1200,0
159.5090,0,159.5090,0,159.5090,0,159.5090,-1.79769e+308,159.5090,0,159.5090,0
159.8990,0,159.8990,0,159.8990,0,159.8990,-1.79769e+308,159.8990,0,159.8990,0
160.2870,0,160.2870,0,160.2870,0,160.2870,-1.79769e+308,160.2870,0,160.2870,0
160.6770,0,160.6770,0,160.6770,0,160.6770,-1.79769e+308,160.6770,0,160.6770,0
161.0660,0,161.0660,0,161.0660,0,161.0660,-1.79769e+308,161.0660,0,161.0660,0
161.4540,0,161.4540,0,161.4540,0,161.4540,-1.79769e+308,161.4540,0,161.4540,0
161.8440,0,161.8440,0,161.8440,0,161.8440,-1.79769e+308,161.8440,0,161.8440,0
162.2330,0,162.2330,0,162.2330,0,162.2330,-1.79769e+308,162.2330,0,162.2330,0
162.6220,0,162.6220,0,162.6220,0,162.6220,-1.79769e+308,162.6220,0,162.6220,0
163.0110,0,163.0110,0,163.0110,0,163.0110,-1.79769e+308,163.0110,0,163.0110,0
163.4010,0,163.4010,0,163.4010,0,163.4010,-1.79769e+308,163.4010,0,163.4010,0
163.7900,0,163.7900,0,163.7900,0,163.7900,-1.79769e+308,163.7900,0,163.7900,0
164.1790,0,164.1790,0,164.1790,0,164.1790,-1.79769e+308,164.1790,0,164.1790,0
164.5680,0,164.5680,0,164.5680,0,164.5680,-1.79769e+308,164.5680,0,164.5680,0
164.9570,0,164.9570,0,164.9570,0,164.9570,-1.79769e+308,164.9570,0,164.9570,0
165.3460,0,165.3460,0,165.3460,0,165.3460,-1.79769e+308,165.3460,0,165.3460,0
165.7350,0,165.7350,0,165.7350,0,165.7350,-1.79769e+308,165.7350,0,165.7350,0
166.1240,0,166.1240,0,166.1240,0,166.1240,-1.79769e+308,166.1240,0,166.1240,0
166.5130,0,166.5130,0,166.5130,0,166.5130,-1.79769e+308,166.5130,0,166.5130,0
166.9010,0,166.9010,0,166.9010,0,166.9010,-1.79769e+308,166.9010,0,166.9010,0
167.2920,0,167.2920,0,167.2920,0,167.2920,-1.79769e+308,167.2920,0,167.2920,0
167.6810,0,167.6810,0,167.6810,0,167.6810,-1.79769e+308,167.6810,0,167.6810,0
168.0700,0,168.0700,0,168.0700,0,168.0700,-1.79769e+308,168.0700,0,168.0700,0
168.4580,0,168.4580,0,168.4580,0,168.4580,-1.79769e+308,168.4580,0,168.4580,0
168.8480,0,168.8480,0,168.8480,0,168.8480,-1.79769e+308,168.8480,0,168.8480,0
169.2370,0,169.2370,0,169.2370,0,169.2370,-1.79769e+308,169.2370,0,169.2370,0
169.6260,0,169.6260,0,169.6260,0,169.6260,-1.79769e+308,169.6260,0,169.6260,0
170.0150,0,170.0150,0,170.0150,0,170.0150,-1.79769e+308,170.0150,0,170.0150,0
170.4040,0,170.4040,0,170.4040,0,170.4040,-1.79769e+308,170.4040,0,170.4040,0
170.7930,0,170.7930,0,170.7930,0,170.7930,-1.79769e+308,170.7930,0,170.7930,0
171.1820,0,171.1820,0,171.1820,0,171.1820,-1.79769e+308,171.1820,0,171.1820,0
171.5720,0,171.5720,0,171.5720,0,171.5720,-1.79769e+308,171.5720,0,171.5720,0
171.9610,0,171.9610,0,171.9610,0,171.9610,-1.79769e+308,171.9610,0,171.9610,0
172.3490,0,172.3490,0,172.3490,0,172.3490,-1.79769e+308,172.3490,0,172.3490,0
172.7380,0,172.7380,0,172.7380,0,172.7380,-1.79769e+308,172.7380,0,172.7380,0
173.1280,0,173.1280,0,173.1280,0,173.1280,-1.79769e+308,173.1280,0,173.1280,0
173.5170,0,173.5170,0,173.5170,0,173.5170,-1.79769e+308,173.5170,0,173.5170,0
173.9060,0,173.9060,0,173.9060,0,173.9060,-1.79769e+308,173.9060,0,173.9060,0
174.2950,0,174.2950,0,174.2950,0,174.2950,-1.79769e+308,174.2950,0,174.2950,0
174.6850,0,174.6850,0,174.6850,0,174.6850,-1.79769e+308,174.6850,0,174.6850,0
175.0740,0,175.0740,0,175.0740,0,175.0740,-1.79769e+308,175.0740,0,175.0740,0
175.4630,0,175.4630,0,175.4630,0,175.4630,-1.79769e+308,175.4630,0,175.4630,0
175.8520,0,175.8520,0,175.8520,0,175.8520,-1.79769e+308,175.8520,0,175.8520,0
176.2410,0,176.2410,0,176.2410,0,176.2410,-1.79769e+308,176.2410,0,176.2410,0
176.6300,0,176.6300,0,176.6300,0,176.6300,-1.79769e+308,176.6300,0,176.6300,0
177.0180,0,177.0180,0,177.0180,0,177.0180,-1.79769e+308,177.0180,0,177.0180,0
177.4080,0,177.4080,0,177.4080,0,177.4080,-1.79769e+308,177.4080,0,177.4080,0
177.7970,0,177.7970,0,177.7970,0,177.7970,-1.79769e+308,177.7970,0,177.7970,0
178.1860,0,178.1860,0,178.1860,0,178.1860,-1.79769e+308,178.1860,0,178.1860,0
178.5750,0,178.5750,0,178.5750,0,178.5750,-1.79769e+308,178.5750,0,178.5750,0
178.9640,0,178.9640,0,178.9640,0,178.9640,-1.79769e+308,178.9640,0,178.9640,0
179.3530,0,179.3530,0,179.3530,0,179.3530,-1.79769e+308,179.3530,0,179.3530,0
179.7430,0,179.7430,0,179.7430,0,179.7430,-1.79769e+308,179.7430,0,179.7430,0
180.1310,0,180.1310,0,180.1310,0,180.1310,-1.79769e+308,180.1310,0,180.1310,0
180.5200,0,180.5200,0,180.5200,0,180.5200,-1.79769e+308,180.5200,0,180.5200,0
180.9100,0,180.9100,0,180.9100,0,180.9100,-1.79769e+308,180.9100,0,180.9100,0
181.2990,0,181.2990,0,181.2990,0,181.2990,-1.79769e+308,181.2990,0,181.2990,0
181.6870,0,181.6870,0,181.6870,0,181.6870,-1.79769e+308,181.6870,0,181.6870,0
182.0770,0,182.0770,0,182.0770,0,182.0770,-1.79769e+308,182.0770,0,182.0770,0
182.4650,0,182.4650,0,182.4650,0,182.4650,-1.79769e+308,182.4650,0,182.4650,0
182.8540,0,182.8540,0,182.8540,0,182.8540,-1.79769e+308,182.8540,0,182.8540,0
183.2440,0,183.2440,0,183.2440,0,183.2440,-1.79769e+308,183.2440,0,183.2440,0
183.6330,0,183.6330,0,183.6330,0,183.6330,-1.79769e+308,183.6330,0,183.6330,0
184.0220,0,184.0220,0,184.0220,0,184.0220,-1.79769e+308,184.0220,0,184.0220,0
184.4110,0,184.4110,0,184.4110,0,184.4110,-1.79769e+308,184.4110,0,184.4110,0
184.8010,0,184.8010,0,184.8010,0,184.8010,-1.79769e+308,184.8010,0,184.8010,0
185.1890,0,185.1890,0,185.1890,0,185.1890,-1.79769e+308,185.1890,0,185.1890,0
185.5780,0,185.5780,0,185.5780,0,185.5780,-1.79769e+308,185.5780,0,185.5780,0
185.9670,0,185.9670,0,185.9670,0,185.9670,-1.79769e+308,185.9670,0,185.9670,0
186.3570,0,186.3570,0,186.3570,0,186.3570,-1.79769e+308,186.3570,0,186.3570,0
186.7460,0,186.7460,0,186.7460,0,186.7460,-1.79769e+308,186.7460,0,186.7460,0
187.1350,0,187.1350,0,187.1350,0,187.1350,-1.79769e+308,187.1350,0,187.1350,0
187.5240,0,187.5240,0,187.5240,0,187.5240,-1.79769e+308,187.5240,0,187.5240,0
187.9130,0,187.9130,0,187.9130,0,187.9130,-1.79769e+308,187.9130,0,187.9130,0
188.3020,0,188.3020,0,188.3020,0,188.3020,-1.79769e+308,188.3020,0,188.3020,0
188.6910,0,188.6910,0,188.6910,0,188.6910,-1.79769e+308,188.6910,0,188.6910,0
189.0800,0,189.0800,0,189.0800,0,189.0800,-1.79769e+308,189.0800,0,189.0800,0
189.4690,0,189.4690,0,189.4690,0,189.4690,-1.79769e+308,189.4690,0,189.4690,0
189.8590,0,189.8590,0,189.8590,0,189.8590,-1.79769e+308,189.8590,0,189.8590,0
190.2470,0,190.2470,0,190.2470,0,190.2470,-1.79769e+308,190.2470,0,190.2470,0
190.6360,0,190.6360,0,190.6360,0,190.6360,-1.79769e+308,190.6360,0,190.6360,0
191.0250,0,191.0250,0,191.0250,0,191.0250,-1.79769e+308,191.0250,0,191.0250,0
191.4140,0,191.4140,0,191.4140,0,191.4140,-1.79769e+308,191.4140,0,191.4140,0
191.8040,0,191.8040,0,191.8040,0,191.8040,-1.79769e+308,191.8040,0,191.8040,0
192.1930,0,192.1930,0,192.1930,0,192.1930,-1.79769e+308,192.1930,0,192.1930,0
192.5810,0,192.5810,0,192.5810,0,192.5810,-1.79769e+308,192.5810,0,192.5810,0
192.9710,0,192.9710,0,192.9710,0,192.9710,-1.79769e+308,192.9710,0,192.9710,0
193.3600,0,193.3600,0,193.3600,0,193.3600,-1.79769e+308,193.3600,0,193.3600,0
193.7490,0,193.7490,0,193.7490,0,193.7490,-1.79769e+308,193.7490,0,193.7490,0
194.1390,0,194.1390,0,194.1390,0,194.1390,-1.79769e+308,194.1390,0,194.1390,0
194.5270,0,194.5270,0,194.5270,0,194.5270,-1.79769e+308,194.5270,0,194.5270,0
194.9160,0,194.9160,0,194.9160,0,194.9160,-1.79769e+308,194.9160,0,194.9160,0
195.3050,0,195.3050,0,195.3050,0,195.3050,-1.79769e+308,195.3050,0,195.3050,0
195.6940,0,195.6940,0,195.6940,0,195.6940,-1.79769e+308,195.6940,0,195.6940,0
196.0830,0,196.0830,0,196.0830,0,196.0830,-1.79769e+308,196.0830,0,196.0830,0
196.4720,0,196.4720,0,196.4720,0,196.4720,-1.79769e+308,196.4720,0,196.4720,0
196.8620,0,196.8620,0,196.8620,0,196.8620,-1.79769e+308,196.8620,0,196.8620,0
197.2500,0,197.2500,0,197.2500,0,197.2500,-1.79769e+308,197.2500,0,197.2500,0
197.6390,0,197.6390,0,197.6390,0,197.6390,-1.79769e+308,197.6390,0,197.6390,0
198.0280,0,198.0280,0,198.0280,0,198.0280,-1.79769e+308,198.0280,0,198.0280,0
198.4170,0,198.4170,0,198.4170,0,198.4170,-1.79769e+308,198.4170,0,198.4170,0
198.8070,0,198.8070,0,198.8070,0,198.8070,-1.79769e+308,198.8070,0,198.8070,0
199.1950,0,199.1950,0,199.1950,0,199.1950,-1.79769e+308,199.1950,0,199.1950,0
199.5840,0,199.5840,0,199.5840,0,199.5840,-1.79769e+308,199.5840,0,199.5840,0
199.9730,0,199.9730,0,199.9730,0,199.9730,-1.79769e+308,199.9730,0,199.9730,0
200.3620,0,200.3620,0,200.3620,0,200.3620,-1.79769e+308,200.3620,0,200.3620,0
200.7520,0,200.7520,0,200.7520,0,200.7520,-1.79769e+308,200.7520,0,200.7520,0
201.1400,0,201.1400,0,201.1400,0,201.1400,-1.79769e+308,201.1400,0,201.1400,0
201.5300,0,201.5300,0,201.5300,0,201.5300,-1.79769e+308,201.5300,0,201.5300,0
201.9190,0,201.9190,0,201.9190,0,201.9190,-1.79769e+308,201.9190,0,201.9190,0
202.3080,0,202.3080,0,202.3080,0,202.3080,-1.79769e+308,202.3080,0,202.3080,0
202.6970,0,202.6970,0,202.6970,0,202.6970,-1.79769e+308,202.6970,0,202.6970,0
203.0860,0,203.0860,0,203.0860,0,203.0860,-1.79769e+308,203.0860,0,203.0860,0
203.4750,0,203.4750,0,203.4750,0,203.4750,-1.79769e+308,203.4750,0,203.4750,0
203.8640,0,203.8640,0,203.8640,0,203.8640,-1.79769e+308,203.8640,0,203.8640,0
204.2530,0,204.2530,0,204.2530,0,204.2530,-1.79769e+308,204.2530,0,204.2530,0
204.6430,0,204.6430,0,204.6430,0,204.6430,-1.79769e+308,204.6430,0,204.6430,0
205.0320,0,205.0320,0,205.0320,0,205.0320,-1.79769e+308,205.0320,0,205.0320,0
205.4200,0,205.4200,0,205.4200,0,205.4200,-1.79769e+308,205.4200,0,205.4200,0
205.8090,0,205.8090,0,205.8090,0,205.8090,-1.79769e+308,205.8090,0,205.8090,0
206.1990,0,206.1990,0,206.1990,0,206.1990,-1.79769e+308,206.1990,0,206.1990,0
206.5880,0,206.5880,0,206.5880,0,206.5880,-1.79769e+308,206.5880,0,206.5880,0
206.9770,0,206.9770,0,206.9770,0,206.9770,-1.79769e+308,206.9770,0,206.9770,0
207.3660,0,207.3660,0,207.3660,0,207.3660,-1.79769e+308,207.3660,0,207.3660,0
207.7550,0,207.7550,0,207.7550,0,207.7550,-1.79769e+308,207.7550,0,207.7550,0
208.1450,0,208.1450,0,208.1450,0,208.1450,-1.79769e+308,208.1450,0,208.1450,0
208.5330,0,208.5330,0,208.5330,0,208.5330,-1.79769e+308,208.5330,0,208.5330,0
208.9220,0,208.9220,0,208.9220,0,208.9220,-1.79769e+308,208.9220,0,208.9220,0
209.3120,0,209.3120,0,209.3120,0,209.3120,-1.79769e+308,209.3120,0,209.3120,0
209.7010,0,209.7010,0,209.7010,0,209.7010,-1.79769e+308,209.7010,0,209.7010,0
210.0900,0,210.0900,0,210.0900,0,210.0900,-1.79769e+308,210.0900,0,210.0900,0
210.4780,0,210.4780,0,210.4780,0,210.4780,-1.79769e+308,210.4780,0,210.4780,0
210.8670,0,210.8670,0,210.8670,0,210.8670,-1.79769e+308,210.8670,0,210.8670,0
211.2570,0,211.2570,0,211.2570,0,211.2570,-1.79769e+308,211.2570,0,211.2570,0
211.6460,0,211.6460,0,211.6460,0,211.6460,-1.79769e+308,211.6460,0,211.6460,0
212.0350,0,212.0350,0,212.0350,0,212.0350,-1.79769e+308,212.0350,0,212.0350,0
212.4250,0,212.4250,0,212.4250,0,212.4250,-1.79769e+308,212.4250,0,212.4250,0
212.8130,0,212.8130,0,212.8130,0,212.8130,-1.79769e+308,212.8130,0,212.8130,0
213.2020,0,213.2020,0,213.2020,0,213.2020,-1.79769e+308,213.2020,0,213.2020,0
213.5920,0,213.5920,0,213.5920,0,213.5920,-1.79769e+308,213.5920,0,213.5920,0
213.9810,0,213.9810,0,213.9810,0,213.9810,-1.79769e+308,213.9810,0,213.9810,0
214.3690,0,214.3690,0,214.3690,0,214.3690,-1.79769e+308,214.3690,0,214.3690,0
214.7590,0,214.7590,0,214.7590,0,214.7590,-1.79769e+308,214.7590,0,214.7590,0
245.8920,0,245.8920,0,245.8920,0,245.8920,-1.79769e+308,245.8920,0,245.8920,0
246.2810,0,246.2810,0,246.2810,0,246.2810,-1.79769e+308,246.2810,0,246.2810,0
246.6690,0,246.6690,0,246.6690,0,246.6690,-1.79769e+308,246.6690,0,246.6690,0
247.0590,0,247.0590,0,247.0590,0,247.0590,-1.79769e+308,247.0590,0,247.0590,0
247.4480,0,247.4480,0,247.4480,0,247.4480,-1.79769e+308,247.4480,0,247.4480,0
247.8370,0,247.8370,0,247.8370,0,247.8370,-1.79769e+308,247.8370,0,247.8370,0
248.2270,0,248.2270,0,248.2270,0,248.2270,-1.79769e+308,248.2270,0,248.2270,0
248.6160,0,248.6160,0,248.6160,0,248.6160,-1.79769e+308,248.6160,0,248.6160,0
249.0050,0,249.0050,0,249.0050,0,249.0050,-1.79769e+308,249.0050,0,249.0050,0
249.3940,0,249.3940,0,249.3940,0,249.3940,-1.79769e+308,249.3940,0,249.3940,0
249.7830,0,249.7830,0,249.7830,0,249.7830,-1.79769e+308,249.7830,0,249.7830,0
250.1720,0,250.1720,0,250.1720,0,250.1720,-1.79769e+308,250.1720,0,250.1720,0
250.5610,0,250.5610,0,250.5610,0,250.5610,-1.79769e+308,250.5610,0,250.5610,0
250.9500,0,250.9500,0,250.9500,0,250.9500,-1.79769e+308,250.9500,0,250.9500,0
251.7140,0,251.7140,0,251.7140,3.58,251.7140,1.79769e+308,251.7140,0,251.7140,0
252.1030,0.488,252.1030,4.87,252.1030,9.99,252.1030,20.4713,252.1030,0.00052623,252.1030,5.27311e-5
252.4930,0.461,252.4930,4.6,252.4930,9.99,252.4930,21.6703,252.4930,0.00102456,252.4930,0.000102673
252.8820,0.443,252.8820,4.42,252.8820,9.99,252.8820,22.5508,252.8820,0.00150217,252.8820,0.000150541
253.2710,0.43,253.2710,4.29,253.2710,9.99,253.2710,23.2326,253.2710,0.00196573,253.2710,0.000197005
253.6600,0.42,253.6600,4.19,253.6600,9.99,253.6600,23.7857,253.6600,0.00241848,253.6600,0.000242389
254.0490,0.412,254.0490,4.11,254.0490,9.99,254.0490,24.2476,254.0490,0.00286259,254.0490,0.000286908
254.4380,0.405,254.4380,4.04,254.4380,9.99,254.4380,24.6667,254.4380,0.00329913,254.4380,0.00033067
254.8270,0.4,254.8270,3.99,254.8270,9.99,254.8270,24.975,254.8270,0.00373027,254.8270,0.000373892
255.2160,0.395,255.2160,3.94,255.2160,9.99,255.2160,25.2911,255.2160,0.00415601,255.2160,0.000416574
255.6060,0.391,255.6060,3.91,255.6060,10,255.6060,25.5754,255.6060,0.0045796,255.6060,0.000458932
255.9950,0.387,255.9950,3.86,255.9950,9.99,255.9950,25.814,255.9950,0.00499669,255.9950,0.00050075
256.3840,0.384,256.3840,3.84,256.3840,10,256.3840,26.0417,256.3840,0.00541163,256.3840,0.000542243
256.7740,0.382,256.7740,3.82,256.7740,10,256.7740,26.178,256.7740,0.00582546,256.7740,0.000583627
257.1630,0.379,257.1630,3.78,257.1630,9.99,257.1630,26.3588,257.1630,0.00623391,257.1630,0.00062458
257.5520,0.377,257.5520,3.76,257.5520,9.99,257.5520,26.4987,257.5520,0.0066402,257.5520,0.000665317
257.9410,0.375,257.9410,3.74,257.9410,9.99,257.9410,26.64,257.9410,0.00704432,257.9410,0.000705838
258.3310,0.373,258.3310,3.72,258.3310,9.99,258.3310,26.7828,258.3310,0.00744733,258.3310,0.000746246
258.7200,0.372,258.7200,3.71,258.7200,9.99,258.7200,26.8548,258.7200,0.00784821,258.7200,0.000786443
259.1090,0.37,259.1090,3.7,259.1090,10,259.1090,27.027,259.1090,0.00824802,259.1090,0.000826423
259.4980,0.368,259.4980,3.68,259.4980,10,259.4980,27.1739,259.4980,0.00864566,259.4980,0.000866187
259.8880,0.367,259.8880,3.66,259.8880,9.99,259.8880,27.2207,259.8880,0.00904216,259.8880,0.000905946
260.2770,0.365,260.2770,3.65,260.2770,10,260.2770,27.3973,260.2770,0.00943656,260.2770,0.000945386
260.6650,0.364,260.6650,3.64,260.6650,10,260.6650,27.4725,260.6650,0.00982888,260.6650,0.000984617
261.0550,0.363,261.0550,3.62,261.0550,9.99,261.0550,27.5207,261.0550,0.010221,261.0550,0.00102394
261.4440,0.362,261.4440,3.61,261.4440,9.99,261.4440,27.5967,261.4440,0.0106111,261.4440,0.00106306
261.8330,0.361,261.8330,3.6,261.8330,9.99,261.8330,27.6731,261.8330,0.0110001,261.8330,0.00110207
262.2230,0.36,262.2230,3.59,262.2230,9.99,262.2230,27.75,262.2230,0.011389,262.2230,0.00114107
262.6110,0.359,262.6110,3.58,262.6110,9.99,262.6110,27.8273,262.6110,0.0117749,262.6110,0.00117976
263.0010,0.359,263.0010,3.58,263.0010,9.99,263.0010,27.8273,263.0010,0.0121627,263.0010,0.00121865
263.3900,0.358,263.3900,3.57,263.3900,9.99,263.3900,27.905,263.3900,0.0125485,263.3900,0.00125733
263.7790,0.357,263.7790,3.56,263.7790,9.99,263.7790,27.9832,263.7790,0.0129332,263.7790,0.00129591
264.1680,0.357,264.1680,3.56,264.1680,9.99,264.1680,27.9832,264.1680,0.0133178,264.1680,0.00133449
264.5580,0.357,264.5580,3.57,264.5580,10,264.5580,28.0112,264.5580,0.0137046,264.5580,0.00137316
264.9470,0.356,264.9470,3.55,264.9470,9.99,264.9470,28.0618,264.9470,0.0140882,264.9470,0.00141163
265.3360,0.355,265.3360,3.54,265.3360,9.99,265.3360,28.1408,265.3360,0.0144707,265.3360,0.00144999
265.7240,0.355,265.7240,3.54,265.7240,9.99,265.7240,28.1408,265.7240,0.0148522,265.7240,0.00148825
266.1140,0.355,266.1140,3.54,266.1140,9.99,266.1140,28.1408,266.1140,0.0152357,266.1140,0.00152671
266.5030,0.354,266.5030,3.53,266.5030,9.99,266.5030,28.2203,266.5030,0.0156172,266.5030,0.00156496
266.8930,0.353,266.8930,3.53,266.8930,10,266.8930,28.3286,266.8930,0.0159996,266.8930,0.0016032
267.2820,0.352,267.2820,3.51,267.2820,9.99,267.2820,28.3807,267.2820,0.0163789,267.2820,0.00164124
267.6710,0.352,267.6710,3.51,267.6710,9.99,267.6710,28.3807,267.6710,0.0167581,267.6710,0.00167927
268.0600,0.352,268.0600,3.51,268.0600,9.99,268.0600,28.3807,268.0600,0.0171374,268.0600,0.00171731
268.4500,0.351,268.4500,3.5,268.4500,9.99,268.4500,28.4615,268.4500,0.0175166,268.4500,0.00175533
268.8390,0.35,268.8390,3.49,268.8390,9.99,268.8390,28.5429,268.8390,0.0178937,268.8390,0.00179315
269.2280,0.35,269.2280,3.49,269.2280,9.99,269.2280,28.5429,269.2280,0.0182708,269.2280,0.00183097
269.6170,0.349,269.6170,3.48,269.6170,9.99,269.6170,28.6246,269.6170,0.0186468,269.6170,0.00186868
270.0070,0.348,270.0070,3.47,270.0070,9.99,270.0070,28.7069,270.0070,0.0190227,270.0070,0.00190638
270.3960,0.347,270.3960,3.46,270.3960,9.99,270.3960,28.7896,270.3960,0.0193966,270.3960,0.00194388
